,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
552,Shot Chart Detail,0021900100,68,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-175,184,1,0,20191105,CHI,LAL
553,Shot Chart Detail,0021900100,72,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,42,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,1,1,0,20191105,CHI,LAL
554,Shot Chart Detail,0021900100,97,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,6,1,1,20191105,CHI,LAL
555,Shot Chart Detail,0021900100,207,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,10,1,1,20191105,CHI,LAL
556,Shot Chart Detail,0021900100,219,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-107,248,1,1,20191105,CHI,LAL
557,Shot Chart Detail,0021900100,281,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,52,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,6,1,0,20191105,CHI,LAL
558,Shot Chart Detail,0021900100,296,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,15,1,0,20191105,CHI,LAL
559,Shot Chart Detail,0021900100,308,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-55,248,1,0,20191105,CHI,LAL
560,Shot Chart Detail,0021900100,329,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-143,134,1,1,20191105,CHI,LAL
561,Shot Chart Detail,0021900100,337,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-43,245,1,1,20191105,CHI,LAL
562,Shot Chart Detail,0021900100,367,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,46,258,1,0,20191105,CHI,LAL
563,Shot Chart Detail,0021900100,381,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-59,250,1,0,20191105,CHI,LAL
564,Shot Chart Detail,0021900100,437,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,8,1,1,20191105,CHI,LAL
565,Shot Chart Detail,0021900100,476,2544,LeBron James,1610612747,Los Angeles Lakers,3,1,45,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,5,1,1,20191105,CHI,LAL
566,Shot Chart Detail,0021900100,623,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,19,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,-8,1,1,20191105,CHI,LAL
567,Shot Chart Detail,0021900100,629,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,4,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-92,169,1,0,20191105,CHI,LAL
568,Shot Chart Detail,0021900074,75,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,1,6,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,53,251,1,0,20191101,DAL,LAL
569,Shot Chart Detail,0021900074,151,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,1,2,53,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,20,1,1,20191101,DAL,LAL
570,Shot Chart Detail,0021900074,212,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,2,10,10,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,45,1,1,20191101,DAL,LAL
571,Shot Chart Detail,0021900074,221,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,2,9,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,133,26,1,0,20191101,DAL,LAL
572,Shot Chart Detail,0021900074,476,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,3,2,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,57,243,1,0,20191101,DAL,LAL
573,Shot Chart Detail,0021900074,506,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,3,0,0,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,231,78,1,0,20191101,DAL,LAL
574,Shot Chart Detail,0021900074,533,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,10,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-109,227,1,0,20191101,DAL,LAL
575,Shot Chart Detail,0021900074,555,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,8,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,42,50,1,1,20191101,DAL,LAL
576,Shot Chart Detail,0021900088,149,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,1,1,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-67,255,1,0,20191103,SAS,LAL
577,Shot Chart Detail,0021900088,319,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,2,0,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,111,234,1,0,20191103,SAS,LAL
578,Shot Chart Detail,0021900088,326,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,2,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,38,-123,360,1,1,20191103,SAS,LAL
579,Shot Chart Detail,0021900088,419,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,3,5,46,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-17,66,1,0,20191103,SAS,LAL
580,Shot Chart Detail,0021900088,467,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,3,2,50,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-154,-24,1,1,20191103,SAS,LAL
581,Shot Chart Detail,0021900088,470,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,3,2,14,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-125,131,1,0,20191103,SAS,LAL
582,Shot Chart Detail,0021900088,497,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,3,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,69,249,1,0,20191103,SAS,LAL
583,Shot Chart Detail,0021900100,130,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,1,2,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,207,1,0,20191105,CHI,LAL
584,Shot Chart Detail,0021900100,153,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,1,0,2,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,36,-72,358,1,0,20191105,CHI,LAL
585,Shot Chart Detail,0021900100,187,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,2,9,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,29,246,1,0,20191105,CHI,LAL
586,Shot Chart Detail,0021900100,312,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,2,1,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,1,20191105,CHI,LAL
587,Shot Chart Detail,0021900100,316,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,2,1,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,29,1,0,20191105,CHI,LAL
588,Shot Chart Detail,0021900100,323,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,2,0,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,93,0,1,0,20191105,CHI,LAL
589,Shot Chart Detail,0021900100,459,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,3,3,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20191105,CHI,LAL
590,Shot Chart Detail,0021900100,472,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,3,2,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,168,247,1,0,20191105,CHI,LAL
591,Shot Chart Detail,0021900100,508,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,11,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,167,1,1,20191105,CHI,LAL
592,Shot Chart Detail,0021900100,512,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,11,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-69,4,1,0,20191105,CHI,LAL
593,Shot Chart Detail,0021900100,523,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,10,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,14,1,1,20191105,CHI,LAL
594,Shot Chart Detail,0021900100,535,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,9,42,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,76,43,1,1,20191105,CHI,LAL
595,Shot Chart Detail,0021900100,578,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,8,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,55,194,1,1,20191105,CHI,LAL
596,Shot Chart Detail,0021900100,589,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,7,12,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,94,125,1,1,20191105,CHI,LAL
597,Shot Chart Detail,0021900100,591,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,6,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,44,260,1,0,20191105,CHI,LAL
598,Shot Chart Detail,0021900100,671,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,4,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-13,252,1,0,20191105,CHI,LAL
599,Shot Chart Detail,0021900002,27,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,9,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20191022,LAC,LAL
600,Shot Chart Detail,0021900002,367,201580,JaVale McGee,1610612747,Los Angeles Lakers,3,11,20,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,6,1,1,20191022,LAC,LAL
601,Shot Chart Detail,0021900002,410,201580,JaVale McGee,1610612747,Los Angeles Lakers,3,7,16,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191022,LAC,LAL
602,Shot Chart Detail,0021900025,244,201580,JaVale McGee,1610612747,Los Angeles Lakers,2,5,56,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191025,LAL,UTA
603,Shot Chart Detail,0021900040,29,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,9,52,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,15,1,1,20191027,LAL,CHA
604,Shot Chart Detail,0021900040,33,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,9,25,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,9,83,1,1,20191027,LAL,CHA
605,Shot Chart Detail,0021900040,37,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,8,57,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,26,1,0,20191027,LAL,CHA
606,Shot Chart Detail,0021900040,46,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,8,32,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191027,LAL,CHA
607,Shot Chart Detail,0021900040,59,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,7,11,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,0,20191027,LAL,CHA
608,Shot Chart Detail,0021900040,258,201580,JaVale McGee,1610612747,Los Angeles Lakers,2,6,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,5,83,1,0,20191027,LAL,CHA
609,Shot Chart Detail,0021900040,403,201580,JaVale McGee,1610612747,Los Angeles Lakers,3,9,26,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20191027,LAL,CHA
610,Shot Chart Detail,0021900040,421,201580,JaVale McGee,1610612747,Los Angeles Lakers,3,7,50,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,17,1,1,20191027,LAL,CHA
611,Shot Chart Detail,0021900054,11,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,11,30,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,16,1,0,20191029,LAL,MEM
612,Shot Chart Detail,0021900054,55,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,8,4,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,18,1,1,20191029,LAL,MEM
613,Shot Chart Detail,0021900054,301,201580,JaVale McGee,1610612747,Los Angeles Lakers,2,4,30,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,10,1,1,20191029,LAL,MEM
614,Shot Chart Detail,0021900054,629,201580,JaVale McGee,1610612747,Los Angeles Lakers,4,7,7,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,1,20191029,LAL,MEM
615,Shot Chart Detail,0021900054,633,201580,JaVale McGee,1610612747,Los Angeles Lakers,4,6,30,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,22,1,0,20191029,LAL,MEM
616,Shot Chart Detail,0021900054,646,201580,JaVale McGee,1610612747,Los Angeles Lakers,4,6,9,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,4,1,1,20191029,LAL,MEM
617,Shot Chart Detail,0021900054,724,201580,JaVale McGee,1610612747,Los Angeles Lakers,4,0,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,1,1,1,20191029,LAL,MEM
618,Shot Chart Detail,0021900074,386,201580,JaVale McGee,1610612747,Los Angeles Lakers,3,10,17,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20191101,DAL,LAL
619,Shot Chart Detail,0021900088,68,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,6,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,20,1,1,20191103,SAS,LAL
620,Shot Chart Detail,0021900100,7,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,11,46,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,2,1,1,20191105,CHI,LAL
621,Shot Chart Detail,0021900100,83,201580,JaVale McGee,1610612747,Los Angeles Lakers,1,5,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191105,CHI,LAL
622,Shot Chart Detail,0021900100,388,201580,JaVale McGee,1610612747,Los Angeles Lakers,3,6,41,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,1,20191105,CHI,LAL
623,Shot Chart Detail,0021900100,404,201580,JaVale McGee,1610612747,Los Angeles Lakers,3,6,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20191105,CHI,LAL
624,Shot Chart Detail,0021900025,653,1629668,Zach Norvell Jr.,1610612747,Los Angeles Lakers,4,1,24,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-49,204,1,0,20191025,LAL,UTA
